User_Id,DOB,Age,Gender_code,User_Locale,User_locale_lang,Preferred_cuisines,Country_Code,Place,State,Theme,Date,Mode_of_transport,Cuisines,Number_of_travellers,Previous_spending ,Currency,Kind_of_stay,Price_range,Aggregate_rating,Rating_text,Votes,Suggested,Clicks_on_booking ,Frequency_of_visits_to_the_website,Ad_source,Time_spent
1044,01-10-1995,24,F,Chennai,Tamil,South Indian,1,Shirdi,Maharashtra,Historic,09-02-2019,Flight,South Indian,3,1000 to 10000,Rupees ,Bed and breakfast,4,0,Not rated,0,2,9,10,Facebook,7
1044,01-10-1995,24,F,Chennai,Tamil,South Indian,1,Goa,Goa,Water Sports,20-04-2019,Flight,North Indian,6,25000 to 50000,Rupees ,Hotels,4,0,Not rated,2,11,11,23,Youtube,7.8
1044,01-10-1995,24,F,Chennai,Tamil,South Indian,1,Kanyakumari,Tamil Nadu,Hill Station,16-11-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Cottage/Villa,4,2.7,Average,27,12,8,20,Youtube,2.4
1044,01-10-1995,24,F,Chennai,Tamil,South Indian,1,Shillong,Meghalaya,Hill Station,25-04-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Bed and breakfast,4,2.7,Average,8,6,5,22,Paper Media,3.9
1045,08-09-1970,49,M, Hyderabad ,Telugu,North Indian,1,Wayanad,Kerala,Wildlife,09-08-2019,Flight,South Indian,1,1000 to 10000,Rupees ,Home stay,4,4.5,Excellent,345,0,15,7,By word of mouth,4.5
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,Rameshwaram,Tamil Nadu,Water Sports,12-12-2019,Flight,South Indian,7,25000 to 50000,Rupees ,Cottage/Villa,3,4.2,Very Good,722,1,8,20,Youtube,0.9
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,Leh,Jammu Kashmir,Adventurous,08-06-2018,Flight,North Indian,8,50000 to 75000,Rupees ,Bed and breakfast,1,4,Very Good,203,11,2,4,Facebook,5.7
1045,08-09-1970,49,M, Hyderabad ,Telugu,North Indian,1,Mumbai,Maharashtra,Historic,10-03-2019,Flight,North Indian,1,1000 to 10000,Rupees ,Cottage/Villa,4,2.7,Average,70,2,6,2,By word of mouth,0.6
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,Leh,Jammu Kashmir,Adventurous,15-05-2018,Flight,South Indian,4,10000 to 25000,Rupees ,Tented Camps,3,0,Not rated,0,10,6,20,Instagram,2.6
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,Wayanad,Kerala,Hill Station,16-11-2019,Flight,Continental,3,1000 to 10000,Rupees ,Home stay,2,3.9,Good,132,4,9,19,Facebook,5.8
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,Puri Jaganath,Odisha,Pilgrimage,18-05-2019,Flight,South Indian,3,1000 to 10000,Rupees ,Cottage/Villa,4,3.8,Good,154,12,10,16,By word of mouth,1.2
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,Chirapunjee,Meghalaya,Hill Station,24-03-2019,Flight,North Indian,10,50000 to 75000,Rupees ,Hotels,2,3.5,Good,57,11,3,30,Paper Media,4.6
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,St. Mary's Basilica ,Karnataka,Historic,01-03-2019,Flight,South Indian,3,1000 to 10000,Rupees ,Hotels,2,0,Not rated,0,12,6,15,Youtube,8.3
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,Puducherry,Puducherry,Water Sports,13-05-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Home stay,2,3.2,Average,11,4,6,6,Instagram,6.1
1045,08-09-1970,49,M, Hyderabad ,Telugu,North Indian,1,Bandipur,Karnataka,Historic,25-01-2019,Flight,North Indian,6,25000 to 50000,Rupees ,Home stay,3,0,Not rated,0,12,12,20,Youtube,2.4
1045,08-09-1970,49,M, Hyderabad ,Telugu,South Indian,1,Rann of Kutch,Gujarat,Historic,21-03-2019,Flight,North Indian,8,50000 to 75000,Rupees ,Hotels,2,3.2,Average,10,4,8,21,Facebook,6.4
1048,21-04-1988,31,F,Mumbai,Marathi,South Indian,1,Gir National Park,Gujarat,Wildlife,19-07-2019,Flight,North Indian,4,10000 to 25000,Rupees ,Home stay,1,3.7,Good,8,0,4,28,Instagram,5.2
1048,21-04-1988,31,F,Mumbai,Marathi,South Indian,1,Goa,Goa,Water Sports,04-04-2019,Flight,South Indian,10,50000 to 75000,Rupees ,Hotels,1,4.2,Very Good,841,2,2,27,Instagram,3.7
1048,21-04-1988,31,F,Mumbai,Marathi,South Indian,1,Nagarhole National Park,Karnataka,Historic,04-04-2019,Flight,South Indian,2,1000 to 10000,Rupees ,Home stay,1,0,Not rated,0,9,11,23,Paper Media,1.8
1048,21-04-1988,31,F,Mumbai,Marathi,South Indian,1,Darjeeling,West Bengal,Hill Station,10-12-2019,Flight,North Indian,4,10000 to 25000,Rupees ,Home stay,1,4.4,Very Good,1115,2,11,18,Google ads/ Online ads,2.6
1048,21-04-1988,31,F,Mumbai,Marathi,South Indian,1,Mumbai,Maharashtra,Historic,20-11-2019,Flight,South Indian,10,50000 to 75000,Rupees ,Hotels,1,3.9,Good,205,12,5,27,Facebook,2.1
1048,21-04-1988,31,F,Mumbai,Marathi,North Indian,1,Rameshwaram,Tamil Nadu,Hill Station,12-01-2018,Flight,North Indian,6,25000 to 50000,Rupees ,Hotels,2,3.4,Average,21,8,4,14,Google ads/ Online ads,1.2
1048,21-04-1988,31,F,Mumbai,Marathi,North Indian,1,Bandipur,Karnataka,Historic,09-06-2019,Flight,North Indian,8,50000 to 75000,Rupees ,Home stay,1,0,Not rated,2,3,8,4,Paper Media,6.9
1048,21-04-1988,31,F,Mumbai,Marathi,South Indian,1,Wayanad,Kerala,Hill Station,02-04-2018,Flight,North Indian,1,1000 to 10000,Rupees ,Home stay,1,3.2,Average,15,3,12,8,By word of mouth,5.1
1049,01-08-1978,41,M,Delhi,Hindi,North Indian,1,Chirapunjee,Meghalaya,Historic,01-05-2019,Flight,North Indian,3,1000 to 10000,Rupees ,Hotels,3,4.5,Excellent,1821,0,14,28,Facebook,9.8
1049,01-08-1978,41,M,Delhi,Hindi,South Indian,1,Rameshwaram,Tamil Nadu,Water Sports,11-03-2019,Flight,South Indian,1,1000 to 10000,Rupees ,Home stay,4,3.7,Good,29,1,16,25,Paper Media,7.2
1049,01-08-1978,41,M,Delhi,Hindi,North Indian,1,Darjeeling,West Bengal,Hill Station,07-08-2019,Flight,North Indian,1,1000 to 10000,Rupees ,Bed and breakfast,4,3.8,Good,98,7,5,11,Google ads/ Online ads,3.4
1049,01-08-1978,41,M,Delhi,Hindi,North Indian,1,Velankani ,Tamil Nadu,Hill Station,10-10-2018,Flight,South Indian,4,10000 to 25000,Rupees ,Bed and breakfast,3,2.9,Average,8,3,7,20,Facebook,4.9
1049,01-08-1978,41,M,Delhi,Hindi,South Indian,1,Ooty,Tamil Nadu,Hill Station,14-08-2019,Flight,North Indian,5,10000 to 25000,Rupees ,Hotels,3,0,Not rated,0,10,9,19,Instagram,0.6
1049,01-08-1978,41,M,Delhi,Hindi,North Indian,1,Cochi,Kerala,Hill Station,18-08-2018,Flight,South Indian,6,25000 to 50000,Rupees ,Hotels,4,3.7,Good,364,10,8,22,Google ads/ Online ads,4.6
1049,01-08-1978,41,M,Delhi,Hindi,South Indian,1,Darjeeling,West Bengal,Hill Station,16-07-2019,Flight,North Indian,4,10000 to 25000,Rupees ,Home stay,3,2.9,Average,35,3,9,12,Paper Media,9.9
1049,01-08-1978,41,M,Delhi,Hindi,South Indian,1,Kasi- Varanasi,Uttar Pradesh,Historic,18-11-2019,Flight,South Indian,2,1000 to 10000,Rupees ,Bed and breakfast,2,0,Not rated,0,6,10,13,Paper Media,9.5
1049,01-08-1978,41,M,Delhi,Hindi,South Indian,1,Andaman Islands,Andaman,Water Sports,30-07-2019,Flight,Continental,3,1000 to 10000,Rupees ,Hotels,2,0,Not rated,0,12,9,14,Instagram,2.8
1049,01-08-1978,41,M,Delhi,Hindi,South Indian,1,Vishakpattnam,Andra Pradesh,Harbor,01-04-2019,Flight,North Indian,5,10000 to 25000,Rupees ,Hotels,2,0,Not rated,0,5,4,20,By word of mouth,7.6
1049,01-08-1978,41,M,Delhi,Hindi,South Indian,1,Puducherry,Puducherry,Water Sports,15-03-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Hotels,2,2.7,Average,15,5,11,22,Facebook,4.6
1049,01-08-1978,41,M,Delhi,Hindi,South Indian,1,Mahabalipuram,Tamil Nadu,Hill Station,01-04-2019,Flight,North Indian,7,25000 to 50000,Rupees ,Bed and breakfast,2,0,Not rated,0,4,4,7,Google ads/ Online ads,1
1050,17-08-2000,19,F,Cochi,Malayalam ,South Indian,1,Rann of Kutch,Gujarat,Historic,19-06-2019,Flight,North Indian,1,1000 to 10000,Rupees ,Home stay,3,4.2,Very Good,17,1,12,9,Instagram,3.9
1050,17-08-2000,19,F,Cochi,Malayalam ,South Indian,1,Ranthambore national Park,Rajasthan,Historic,09-03-2018,Flight,North Indian,2,1000 to 10000,Rupees ,Tented Camps,4,4.1,Very Good,878,10,7,27,Google ads/ Online ads,8.5
1050,17-08-2000,19,F,Cochi,Malayalam ,North Indian,1,Kasi- Varanasi,Uttar Pradesh,Historic,17-04-2019,Flight,North Indian,7,25000 to 50000,Rupees ,Home stay,1,3.1,Average,5,11,12,7,Facebook,6.1
1051,17-08-2000,19,F,Pune,Marathi,South Indian,1,St. Mary's Basilica�,Karnataka,Pilgrimage,11-10-2019,Flight,South Indian,8,50000 to 75000,Rupees ,Cottage/Villa,3,4.5,Excellent,118,1,3,1,By word of mouth,0.2
1051,17-08-2000,19,F,Pune,Marathi,North Indian,1,Manali,Himachal Pradesh,Hill Station,08-03-2018,Flight,South Indian,6,25000 to 50000,Rupees ,Home stay,2,3.8,Good,71,4,12,28,Youtube,7.1
1051,17-08-2000,19,F,Pune,Marathi,North Indian,1,Dandeli,Karnataka,Historic,06-02-2019,Flight,North Indian,3,1000 to 10000,Rupees ,Cottage/Villa,3,4.3,Very Good,1670,9,2,29,Google ads/ Online ads,9.4
1051,17-08-2000,19,F,Pune,Marathi,South Indian,1,Madurai,Tamil Nadu,Hill Station,25-08-2018,Flight,South Indian,1,1000 to 10000,Rupees ,Cottage/Villa,3,0,Not rated,1,2,6,20,By word of mouth,9.6
1051,17-08-2000,19,F,Pune,Marathi,North Indian,1,Mahabalipuram,Tamil Nadu,Hill Station,28-07-2019,Flight,North Indian,6,25000 to 50000,Rupees ,Home stay,4,3,Average,5,12,3,13,Instagram,8
1051,17-08-2000,19,F,Pune,Marathi,South Indian,1,Agra,Uttar Pradesh,Historic,22-11-2018,Flight,North Indian,5,10000 to 25000,Rupees ,Home stay,4,2.7,Average,15,6,3,16,Youtube,9.2
1053,10-11-1997,22,F,Cochi,Malayalam ,South Indian,1,Madurai,Tamil Nadu,Pilgrimage,02-04-2019,Flight,South Indian,7,25000 to 50000,Rupees ,Bed and breakfast,4,3.9,Good,160,0,15,4,Youtube,4.5
1053,10-11-1997,22,F,Cochi,Malayalam ,South Indian,1,Ajmer Sharif,Rajasthan,Historic,02-01-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Bed and breakfast,4,4.5,Excellent,145,12,12,30,Youtube,4.2
1053,10-11-1997,22,F,Cochi,Malayalam ,North Indian,1,Hampi,Karnataka,Historic,05-02-2019,Flight,South Indian,10,50000 to 75000,Rupees ,Bed and breakfast,2,2.5,Average,25,6,12,16,By word of mouth,7.6
1053,10-11-1997,22,F,Cochi,Malayalam ,South Indian,1,Andaman Islands,Andaman,Water Sports,21-12-2019,Flight,North Indian,3,1000 to 10000,Rupees ,Home stay,3,3,Average,31,4,11,4,Facebook,9.5
1053,10-11-1997,22,F,Cochi,Malayalam ,North Indian,1,Chirapunjee,Meghalaya,Hill Station,27-04-2019,Flight,North Indian,8,50000 to 75000,Rupees ,Home stay,2,4.3,Very Good,96,5,8,2,Instagram,6.5
1053,10-11-1997,22,F,Cochi,Malayalam ,South Indian,1,Nagarhole National Park,Karnataka,Historic,02-03-2019,Flight,North Indian,8,50000 to 75000,Rupees ,Bed and breakfast,1,2.3,Poor,115,12,8,24,Facebook,7.2
1053,10-11-1997,22,F,Cochi,Malayalam ,South Indian,1,St. Mary's Basilica ,Karnataka,Historic,02-06-2019,Flight,Continental,7,25000 to 50000,Rupees ,Cottage/Villa,3,0,Not rated,0,3,5,23,Youtube,0.2
1054,24-08-1980,39,M,Chennai,Tamil,North Indian,1,Ellora,Maharashtra,Historic,26-01-2019,Flight,North Indian,7,25000 to 50000,Rupees ,Home stay,1,4.7,Excellent,44,0,2,26,Instagram,4.5
1054,24-08-1980,39,M,Chennai,Tamil,North Indian,1,Kaziranga,Assam,Wildlife ,07-10-2019,Flight,North Indian,8,50000 to 75000,Rupees ,Bed and breakfast,2,0,Not rated,0,3,11,7,Youtube,5.6
1054,24-08-1980,39,M,Chennai,Tamil,South Indian,1,Jaisalmer,Rajasthan,Historic,12-04-2019,Flight,North Indian,4,10000 to 25000,Rupees ,Bed and breakfast,2,2.8,Average,13,7,7,22,Youtube,0.6
1054,24-08-1980,39,M,Chennai,Tamil,South Indian,1,Munnar,Kerala,Hill Station,05-12-2019,Flight,North Indian,1,1000 to 10000,Rupees ,Bed and breakfast,1,3.8,Good,176,11,9,11,Paper Media,2.7
1054,24-08-1980,39,M,Chennai,Tamil,South Indian,1,Velankani ,Tamil Nadu,Hill Station,14-09-2019,Flight,North Indian,10,50000 to 75000,Rupees ,Home stay,1,3.2,Average,26,8,8,2,Youtube,6.9
1054,24-08-1980,39,M,Chennai,Tamil,South Indian,1,Ellora,Maharashtra,Historic,04-12-2019,Flight,North Indian,10,50000 to 75000,Rupees ,Home stay,3,2,Poor,60,2,4,19,Youtube,6.3
1054,24-08-1980,39,M,Chennai,Tamil,South Indian,1,Shirdi,Maharashtra,Historic,31-03-2019,Flight,North Indian,2,1000 to 10000,Rupees ,Home stay,1,3.2,Average,6,1,8,22,Instagram,6
1055,19-10-1972,47,F,Delhi,Hindi,South Indian,1,Goa,Goa,Water Sports,10-11-2019,Flight,Continental,5,10000 to 25000,Rupees ,Bed and breakfast,2,4.4,Very Good,336,1,13,5,By word of mouth,10
1055,19-10-1972,47,F,Delhi,Hindi,South Indian,1,Mahabalipuram,Tamil Nadu,Hill Station,13-07-2018,Flight,South Indian,1,1000 to 10000,Rupees ,Home stay,2,4,Very Good,98,11,1,1,Paper Media,2.7
1055,19-10-1972,47,F,Delhi,Hindi,Continental,1,Kolkatta,West Bengal,Hill Station,03-08-2019,Flight,North Indian,7,25000 to 50000,Rupees ,Hotels,3,3,Average,4,3,8,14,Google ads/ Online ads,2
1055,19-10-1972,47,F,Delhi,Hindi,Continental,1,Mumbai,Maharashtra,Historic,05-04-2018,Flight,North Indian,8,50000 to 75000,Rupees ,Bed and breakfast,4,3.4,Average,70,6,4,17,Youtube,2.1
1055,19-10-1972,47,F,Delhi,Hindi,North Indian,1,Mahabalipuram,Tamil Nadu,Hill Station,15-01-2019,Flight,South Indian,2,1000 to 10000,Rupees ,Bed and breakfast,4,3.1,Average,46,10,11,2,Google ads/ Online ads,3.5
1055,19-10-1972,47,F,Delhi,Hindi,North Indian,1,Shillong,Meghalaya,Hill Station,20-08-2019,Flight,North Indian,3,1000 to 10000,Rupees ,Home stay,1,3.2,Average,277,7,9,12,By word of mouth,8.2
1055,19-10-1972,47,F,Delhi,Hindi,Continental,1,Bandipur,Karnataka,Historic,13-07-2019,Flight,North Indian,10,50000 to 75000,Rupees ,Cottage/Villa,3,3.2,Average,5,6,1,27,Youtube,1.6
1055,19-10-1972,47,F,Delhi,Hindi,North Indian,1,Dandeli,Karnataka,Historic,17-08-2019,Flight,North Indian,5,10000 to 25000,Rupees ,Tented Camps,1,0,Not rated,0,12,3,2,By word of mouth,0.1
1055,19-10-1972,47,F,Delhi,Hindi,South Indian,1,Mathura,Uttar Pradesh,Historic,11-12-2019,Flight,North Indian,1,1000 to 10000,Rupees ,Home stay,4,3,Average,14,10,1,30,Youtube,8.9
1056,06-01-1973,47,M,Mumbai,Marathi,South Indian,1,Vaishnav Devi,Jammu Kashmir,Pilgrimage,05-04-2019,Flight,North Indian,1,1000 to 10000,Rupees ,Cottage/Villa,4,4,Very Good,456,1,2,23,Instagram,10
1056,06-01-1973,47,M,Mumbai,Marathi,North Indian,1,Shirdi,Maharashtra,Pilgrimage,27-04-2019,Flight,North Indian,7,25000 to 50000,Rupees ,Cottage/Villa,1,4,Very Good,335,1,8,26,Instagram,9.8
1056,06-01-1973,47,M,Mumbai,Marathi,North Indian,1,Vishakpattnam,Andra Pradesh,Harbor,07-09-2019,Flight,South Indian,10,50000 to 75000,Rupees ,Hotels,1,4.4,Very Good,267,1,13,18,Facebook,5.3
1056,06-01-1973,47,M,Mumbai,Marathi,North Indian,1,Kolkatta,West Bengal,Hill Station,19-11-2019,Flight,South Indian,8,50000 to 75000,Rupees ,Home stay,4,3.3,Average,74,8,1,9,By word of mouth,4.8
1056,06-01-1973,47,M,Mumbai,Marathi,Continental,1,Ellora,Maharashtra,Historic,15-11-2019,Flight,North Indian,10,50000 to 75000,Rupees ,Cottage/Villa,4,4,Very Good,215,11,3,25,Paper Media,9.5
1056,06-01-1973,47,M,Mumbai,Marathi,Continental,1,Darjeeling,West Bengal,Hill Station,14-11-2019,Flight,Continental,3,1000 to 10000,Rupees ,Bed and breakfast,3,3.1,Average,18,1,12,27,Google ads/ Online ads,3.3
1056,06-01-1973,47,M,Mumbai,Marathi,South Indian,1,Bandipur,Karnataka,Historic,05-06-2019,Flight,North Indian,7,25000 to 50000,Rupees ,Cottage/Villa,1,0,Not rated,1,9,10,23,Paper Media,4.1
1056,06-01-1973,47,M,Mumbai,Marathi,North Indian,1,Leh,Jammu Kashmir,Adventurous,02-05-2019,Flight,South Indian,6,25000 to 50000,Rupees ,Hotels,2,0,Not rated,0,11,9,16,Instagram,7
1056,06-01-1973,47,M,Mumbai,Marathi,North Indian,1,Gir National Park,Gujarat,Historic,08-02-2019,Flight,South Indian,1,1000 to 10000,Rupees ,Tented Camps,2,0,Not rated,2,7,9,4,Facebook,7.4
1056,06-01-1973,47,M,Mumbai,Marathi,Continental,1,Kolad,Maharashtra,Historic,29-09-2019,Flight,South Indian,8,50000 to 75000,Rupees ,Hotels,3,0,Not rated,2,4,12,28,Youtube,8.3
1056,06-01-1973,47,M,Mumbai,Marathi,South Indian,1,Jim- Corbett,Uttarkhand,Wildlife ,13-03-2019,Flight,North Indian,10,50000 to 75000,Rupees ,Bed and breakfast,2,0,Not rated,3,9,8,4,Google ads/ Online ads,1.4
1056,06-01-1973,47,M,Mumbai,Marathi,South Indian,1,Jaisalmer,Rajasthan,Historic,02-04-2019,Flight,South Indian,3,1000 to 10000,Rupees ,Bed and breakfast,3,2.3,Poor,91,11,10,24,By word of mouth,2.5
1056,06-01-1973,47,M,Mumbai,Marathi,Continental,1,Ellora,Maharashtra,Historic,14-03-2019,Flight,South Indian,8,50000 to 75000,Rupees ,Home stay,2,3.3,Average,15,8,4,18,Youtube,8.5
1058,12-01-1968,52,M,Kolkata,Bengali,Continental,1,St. Mary's Basilica�,Karnataka,Pilgrimage,02-01-2019,Flight,South Indian,6,25000 to 50000,Rupees ,Hotels,4,3.3,Average,35,1,2,29,By word of mouth,0.6
1058,12-01-1968,52,M,Kolkata,Bengali,Continental,1,Puducherry,Puducherry,Water Sports,13-09-2019,Flight,South Indian,10,50000 to 75000,Rupees ,Home stay,4,4.6,Excellent,717,0,5,23,Paper Media,3.6
1058,12-01-1968,52,M,Kolkata,Bengali,South Indian,1,Dandeli,Karnataka,Historic,07-12-2018,Flight,South Indian,6,25000 to 50000,Rupees ,Bed and breakfast,2,0,Not rated,3,1,5,2,Google ads/ Online ads,8.9
1058,12-01-1968,52,M,Kolkata,Bengali,Continental,1,Kaziranga,Assam,Wildlife ,18-12-2019,Flight,South Indian,4,10000 to 25000,Rupees ,Tented Camps,2,0,Not rated,1,9,1,28,Instagram,2.2
1058,12-01-1968,52,M,Kolkata,Bengali,Continental,1,Andaman Islands,Andaman,Water Sports,29-07-2018,Flight,South Indian,4,10000 to 25000,Rupees ,Cottage/Villa,2,4.2,Very Good,248,11,5,19,Google ads/ Online ads,9.9
1058,12-01-1968,52,M,Kolkata,Bengali,North Indian,1,Gir National Park,Gujarat,Historic,06-09-2019,Flight,South Indian,7,25000 to 50000,Rupees ,Tented Camps,4,3.1,Average,7,3,7,4,Google ads/ Online ads,8.2
1058,12-01-1968,52,M,Kolkata,Bengali,North Indian,1,Gokarna,Karnataka,Historic,24-06-2019,Flight,North Indian,1,1000 to 10000,Rupees ,Bed and breakfast,2,0,Not rated,3,10,2,2,Facebook,4
1058,12-01-1968,52,M,Kolkata,Bengali,North Indian,1,Ellora,Maharashtra,Historic,31-01-2019,Flight,South Indian,3,1000 to 10000,Rupees ,Home stay,1,0,Not rated,0,2,7,9,Youtube,6.3
1058,12-01-1968,52,M,Kolkata,Bengali,South Indian,1,Mahabalipuram,Tamil Nadu,Hill Station,20-07-2018,Flight,South Indian,9,50000 to 75000,Rupees ,Bed and breakfast,2,3.5,Good,144,12,12,30,Paper Media,2.2
1058,12-01-1968,52,M,Kolkata,Bengali,South Indian,1,Rameshwaram,Tamil Nadu,Hill Station,29-12-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Bed and breakfast,2,3.1,Average,4,4,8,27,Youtube,7.6
1058,12-01-1968,52,M,Kolkata,Bengali,North Indian,1,Mumbai,Maharashtra,Historic,26-10-2019,Flight,North Indian,5,10000 to 25000,Rupees ,Bed and breakfast,3,0,Not rated,1,4,7,30,By word of mouth,5.6
1058,12-01-1968,52,M,Kolkata,Bengali,North Indian,1,Puducherry,Puducherry,Water Sports,28-05-2019,Flight,South Indian,5,10000 to 25000,Rupees ,Hotels,3,2.4,Poor,7,10,11,20,By word of mouth,2.6
1059,26-06-1991,28,F,Pune,Marathi,South Indian,1,Darjeeling,West Bengal,Hill Station,11-10-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Bed and breakfast,1,4.3,Very Good,39,0,20,15,Facebook,9.8
1059,26-06-1991,28,F,Pune,Marathi,South Indian,1,Shillong,Meghalaya,Hill Station,05-05-2019,Flight,South Indian,1,1000 to 10000,Rupees ,Home stay,3,2.7,Average,18,6,12,11,Instagram,8.8
1059,26-06-1991,28,F,Pune,Marathi,South Indian,1,Andaman Islands,Andaman,Water Sports,15-09-2018,Flight,North Indian,7,25000 to 50000,Rupees ,Home stay,1,3.5,Good,540,6,1,3,By word of mouth,0.7
1059,26-06-1991,28,F,Pune,Marathi,North Indian,1,Dandeli,Karnataka,Historic,15-09-2018,Flight,North Indian,10,50000 to 75000,Rupees ,Home stay,2,0,Not rated,0,9,5,28,Youtube,7.8
1063,11-03-1987,32,M,Bangalore,Kannada,North Indian,1,Kolad,Maharashtra,Water Sports,19-11-2019,Flight,North Indian,6,25000 to 50000,Rupees ,Bed and breakfast,2,3.7,Good,5,0,10,1,Youtube,7.8
1063,11-03-1987,32,M,Bangalore,Kannada,North Indian,1,Jaisalmer,Rajasthan,Historic,18-04-2019,Flight,North Indian,6,25000 to 50000,Rupees ,Cottage/Villa,1,3.6,Good,88,1,17,10,Youtube,7.4
1063,11-03-1987,32,M,Bangalore,Kannada,North Indian,1,Mahabalipuram,Tamil Nadu,Hill Station,16-03-2018,Flight,North Indian,1,1000 to 10000,Rupees ,Hotels,2,4.8,Excellent,1262,7,9,3,Google ads/ Online ads,9.6
1063,11-03-1987,32,M,Bangalore,Kannada,North Indian,1,Agra,Uttar Pradesh,Historic,22-12-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Cottage/Villa,2,0,Not rated,0,3,8,10,Youtube,4.1
1063,11-03-1987,32,M,Bangalore,Kannada,North Indian,1,Mathura,Uttar Pradesh,Historic,25-02-2019,Flight,North Indian,9,50000 to 75000,Rupees ,Cottage/Villa,3,0,Not rated,0,9,8,21,Google ads/ Online ads,9.3
1063,11-03-1987,32,M,Bangalore,Kannada,South Indian,1,Kanha national Park,Madhya Pradesh,Wildlife ,19-04-2019,Flight,North Indian,5,10000 to 25000,Rupees ,Tented Camps,2,3,Average,22,2,1,5,Youtube,7.4
1063,11-03-1987,32,M,Bangalore,Kannada,South Indian,1,Chikkmaglur,Karnataka,Historic,18-04-2018,Flight,North Indian,6,25000 to 50000,Rupees ,Tented Camps,4,3.7,Good,1221,5,9,4,By word of mouth,3.1
1063,11-03-1987,32,M,Bangalore,Kannada,North Indian,1,Sundarbandh National Park,West Bengal,Hill Station,28-12-2019,Flight,North Indian,3,1000 to 10000,Rupees ,Hotels,3,4.3,Very Good,716,7,3,24,Facebook,7.9
1063,11-03-1987,32,M,Bangalore,Kannada,South Indian,1,Kasi- Varanasi,Uttar Pradesh,Historic,21-05-2019,Flight,South Indian,8,50000 to 75000,Rupees ,Hotels,2,3.4,Average,18,5,5,7,Facebook,3.6
1063,11-03-1987,32,M,Bangalore,Kannada,South Indian,1,Madurai,Tamil Nadu,Hill Station,13-06-2019,Flight,South Indian,7,25000 to 50000,Rupees ,Hotels,1,4,Very Good,162,12,5,30,Google ads/ Online ads,3.3
1063,11-03-1987,32,M,Bangalore,Kannada,North Indian,1,Hampi,Karnataka,Historic,13-10-2019,Flight,South Indian,8,50000 to 75000,Rupees ,Cottage/Villa,2,3.6,Good,72,3,2,15,Facebook,8.5
1063,11-03-1987,32,M,Bangalore,Kannada,South Indian,1,Gir National Park,Gujarat,Historic,31-08-2019,Flight,North Indian,5,10000 to 25000,Rupees ,Cottage/Villa,2,0,Not rated,1,7,10,3,Facebook,4.3
1063,11-03-1987,32,M,Bangalore,Kannada,South Indian,1,Everest Base Camp,Himalayas,Adventurous,14-03-2018,Flight,North Indian,6,25000 to 50000,Rupees ,Home stay,4,3.6,Good,165,10,8,27,Paper Media,8.7
1063,11-03-1987,32,M,Bangalore,Kannada,North Indian,1,Hampi,Karnataka,Historic,10-02-2019,Flight,South Indian,9,50000 to 75000,Rupees ,Home stay,1,3.2,Average,12,2,7,6,Instagram,8.7
1063,11-03-1987,32,M,Bangalore,Kannada,South Indian,1,Bandhavgarh National Park,Madhya Pradesh,Wildlife ,14-03-2018,Flight,North Indian,8,50000 to 75000,Rupees ,Bed and breakfast,3,0,Not rated,1,11,8,16,Google ads/ Online ads,5
1068,24-07-1987,32,F,Ahmedabad,Gujarati,South Indian,1,Kolkatta,West Bengal,Historic,21-04-2019,Flight,North Indian,4,10000 to 25000,Rupees ,Home stay,3,4.4,Very Good,650,1,10,7,By word of mouth,5.2
1068,24-07-1987,32,F,Ahmedabad,Gujarati,South Indian,1,Gir National Park,Gujarat,Historic,22-02-2019,Flight,South Indian,4,10000 to 25000,Rupees ,Cottage/Villa,3,3.7,Good,338,4,10,1,Paper Media,9.4
1068,24-07-1987,32,F,Ahmedabad,Gujarati,South Indian,1,Madurai,Tamil Nadu,Hill Station,25-07-2019,Flight,South Indian,2,1000 to 10000,Rupees ,Cottage/Villa,3,0,Not rated,0,5,10,2,Paper Media,3.5
1068,24-07-1987,32,F,Ahmedabad,Gujarati,South Indian,1,Udaipur,Rajasthan,Historic,18-06-2019,Flight,Continental,4,10000 to 25000,Rupees ,Bed and breakfast,4,0,Not rated,0,4,2,22,Paper Media,2
1068,24-07-1987,32,F,Ahmedabad,Gujarati,North Indian,1,Bandipur,Karnataka,Historic,05-05-2018,Flight,South Indian,2,1000 to 10000,Rupees ,Cottage/Villa,3,3.7,Good,131,7,8,6,Instagram,3.3
